INFO  - 2014-06-16 21:46:46.481; org.eclipse.jetty.server.AbstractConnector; Started SocketConnector@0.0.0.0:8983
INFO  - 2014-06-16 21:46:46.499; org.apache.solr.core.SolrCore; [collection1] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false} hits=0 status=0 QTime=63 
INFO  - 2014-06-16 21:46:46.500; org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2014-06-16 21:46:46.501; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
INFO  - 2014-06-16 21:46:46.501; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: wordbreak
INFO  - 2014-06-16 21:46:46.501; org.apache.solr.core.SolrCore; [collection1] Registered new searcher Searcher@5ca801b0 main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2014-06-16 21:47:34.667; org.apache.solr.update.processor.LogUpdateProcessor; [collection1] webapp=/solr path=/update params={} {add=[GB18030TEST (1471131633079812096)]} 0 196
INFO  - 2014-06-16 21:47:51.326; org.apache.solr.update.DirectUpdateHandler2; start commit{,optimize=false,openSearcher=false,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
INFO  - 2014-06-16 21:51:55.913; org.eclipse.jetty.server.Server; jetty-8.1.10.v20130312
INFO  - 2014-06-16 21:51:55.937; org.eclipse.jetty.deploy.providers.ScanningAppProvider; Deployment monitor C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\contexts at interval 0
INFO  - 2014-06-16 21:51:55.945; org.eclipse.jetty.deploy.DeploymentManager; Deployable added: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\contexts\solr-jetty-context.xml
INFO  - 2014-06-16 21:51:56.223; org.eclipse.jetty.webapp.WebInfConfiguration; Extract jar:file:/C:/Users/rama/Documents/TNO/solr-4.6.1/solr/example/webapps/solr.war!/ to C:\cygwin64\tmp\jetty-0.0.0.0-8983-solr.war-_solr-any-\webapp
INFO  - 2014-06-16 21:51:59.723; org.eclipse.jetty.webapp.StandardDescriptorProcessor; NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
INFO  - 2014-06-16 21:51:59.762; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
INFO  - 2014-06-16 21:51:59.778; org.apache.solr.core.SolrResourceLoader; JNDI not configured for solr (NoInitialContextEx)
INFO  - 2014-06-16 21:51:59.779; org.apache.solr.core.SolrResourceLoader; solr home defaulted to 'solr/' (could not find system property or JNDI)
INFO  - 2014-06-16 21:51:59.779; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: 'solr/'
INFO  - 2014-06-16 21:51:59.908; org.apache.solr.core.ConfigSolr; Loading container configuration from C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\solr.xml
INFO  - 2014-06-16 21:52:00.026; org.apache.solr.core.ConfigSolrXml; Config-defined core root directory: 
INFO  - 2014-06-16 21:52:00.036; org.apache.solr.core.CoreContainer; New CoreContainer 820198133
INFO  - 2014-06-16 21:52:00.037; org.apache.solr.core.CoreContainer; Loading cores into CoreContainer [instanceDir=solr/]
INFO  - 2014-06-16 21:52:00.054; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting socketTimeout to: 0
INFO  - 2014-06-16 21:52:00.054; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting urlScheme to: http://
INFO  - 2014-06-16 21:52:00.054; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting connTimeout to: 0
INFO  - 2014-06-16 21:52:00.057; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxConnectionsPerHost to: 20
INFO  - 2014-06-16 21:52:00.057; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting corePoolSize to: 0
INFO  - 2014-06-16 21:52:00.057; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maximumPoolSize to: 2147483647
INFO  - 2014-06-16 21:52:00.057; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting maxThreadIdleTime to: 5
INFO  - 2014-06-16 21:52:00.058; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting sizeOfQueue to: -1
INFO  - 2014-06-16 21:52:00.058; org.apache.solr.handler.component.HttpShardHandlerFactory; Setting fairnessPolicy to: false
INFO  - 2014-06-16 21:52:00.193; org.apache.solr.logging.LogWatcher; SLF4J impl is org.slf4j.impl.Log4jLoggerFactory
INFO  - 2014-06-16 21:52:00.194; org.apache.solr.logging.LogWatcher; Registering Log Listener [Log4j (org.slf4j.impl.Log4jLoggerFactory)]
INFO  - 2014-06-16 21:52:00.226; org.apache.solr.core.CorePropertiesLocator; Looking for core definitions underneath C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr
INFO  - 2014-06-16 21:52:00.243; org.apache.solr.core.CorePropertiesLocator; Found core collection1 in C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1\
INFO  - 2014-06-16 21:52:00.244; org.apache.solr.core.CorePropertiesLocator; Found 1 core definitions
INFO  - 2014-06-16 21:52:00.249; org.apache.solr.core.CoreContainer; Creating SolrCore 'collection1' using instanceDir: C:\Users\rama\Documents\TNO\solr-4.6.1\solr\example\solr\collection1
