Starting at 12:22:26 - time since epoch start 1409944946.146895100
term,numTerms,numDocs,timeEpoch,timeStart,totalTime,curlStatus,lookupTime,connectTime,pretransfterTime,starttransferTime
JRcBNSgzWEYodUryuPg-224,10000000,1000,1409944993.536300700,47.3894,0.011,200,0.008,0.008,0.008,0.011
MjZGUSsYrpizjdUYgzA-461,10000000,1000,1409944993.594109900,47.4472,0.011,200,0.004,0.004,0.004,0.011
FPVszrJCoaVDBEpQCCC-850,10000000,1000,1409944993.664170300,47.5173,0.008,200,0.004,0.004,0.004,0.007
bQPArPhgSGMCLKjbxsj-523,10000000,1000,1409944993.727262900,47.5804,0.009,200,0.004,0.005,0.005,0.009
tQmZJsJxjppshemLEVQ-844,10000000,1000,1409944993.790320400,47.6434,0.008,200,0.004,0.005,0.005,0.007
MjZGUSsYrpizjdUYgzA-461,10000000,1000,1409944993.846961400,47.7001,0.011,200,0.008,0.008,0.008,0.011
uKnGWWaGhpXXTZLnoFZ-170,10000000,1000,1409944993.907619100,47.7607,0.007,200,0.004,0.004,0.004,0.007
YpuiMtzsLMWNAwSGfFP-453,10000000,1000,1409944993.971050500,47.8242,0.012,200,0.004,0.005,0.005,0.007
AcGuiDUtJzYzsocrAco-799,10000000,1000,1409944994.030997700,47.8841,0.007,200,0.004,0.004,0.005,0.007
WMxAUNUvccTbDUmpTXg-894,10000000,1000,1409944994.089774300,47.9429,0.007,200,0.004,0.004,0.004,0.007
cvOXLqZyJQLFluQjacS-256,10000000,1000,1409944994.145651800,47.9988,0.012,200,0.008,0.009,0.009,0.011
wRkjgWvnDcWsvsdUAmb-955,10000000,1000,1409944994.209425200,48.0625,0.007,200,0.004,0.004,0.004,0.007
saovEISDXTNUrOhxFlM-400,10000000,1000,1409944994.269926300,48.123,0.007,200,0.004,0.004,0.004,0.007
jUOTcRljWqaMsfxskjq-330,10000000,1000,1409944994.328070900,48.1812,0.007,200,0.004,0.004,0.004,0.006
wGaMSHvVyQrlyuCTHbF-235,10000000,1000,1409944994.394388700,48.2475,0.008,200,0.004,0.005,0.005,0.007
TkgZWsCVbyIJUfCQjPH-459,10000000,1000,1409944994.457290800,48.3104,0.008,200,0.004,0.005,0.005,0.007
wGaMSHvVyQrlyuCTHbF-235,10000000,1000,1409944994.512330200,48.3654,0.011,200,0.008,0.009,0.009,0.011
NdqduPvduVFzocRFpEK-900,10000000,1000,1409944994.571310400,48.4244,0.007,200,0.004,0.005,0.005,0.007
bGJzoiOIGoxvrvwnsIz-384,10000000,1000,1409944994.629280800,48.4824,0.008,200,0.004,0.005,0.005,0.007
dIZjgtajSCBigjHjZnL-724,10000000,1000,1409944994.690972500,48.5441,0.007,200,0.004,0.004,0.004,0.007
post,10000000,1000,1409945005.807327400,48.5441,10.309,200,0.009,0.009,0.009,0.010
nYSKZSqyFXVbNCQdXMP-7371,10000000,10000,1409945016.300163500,70.1533,0.010,200,0.005,0.005,0.005,0.009
zrYuoZfhwtUUWCUsgyP-1497,10000000,10000,1409945016.374707100,70.2278,0.012,200,0.008,0.008,0.008,0.012
JdavSaAeJygSlFHHIMx-4404,10000000,10000,1409945016.440093000,70.2932,0.012,200,0.009,0.009,0.009,0.012
crouUnUjePmPMLeKQeW-4536,10000000,10000,1409945016.509723800,70.3628,0.009,200,0.005,0.005,0.005,0.008
kmZrWomxkRziqrNctxt-7814,10000000,10000,1409945016.578165300,70.4313,0.008,200,0.004,0.004,0.004,0.007
IDxESXfYYFAgMVMmPMi-3565,10000000,10000,1409945016.645266700,70.4984,0.008,200,0.004,0.005,0.005,0.007
EkHlIMCabLDGmZWCAEn-8548,10000000,10000,1409945016.707397000,70.5605,0.012,200,0.009,0.009,0.009,0.011
DqpQmtGYAxsYcnqjmZM-9582,10000000,10000,1409945016.769887000,70.623,0.012,200,0.004,0.005,0.005,0.011
cZaGNYLyvrEzZxgdpKF-8703,10000000,10000,1409945016.841753200,70.6949,0.011,200,0.008,0.008,0.008,0.011
GEMrCsphqheVIMGjqoJ-9307,10000000,10000,1409945016.905289600,70.7584,0.008,200,0.004,0.005,0.005,0.007
kZIAdxrHeLSGMXigeUY-8368,10000000,10000,1409945016.969206800,70.8223,0.008,200,0.004,0.005,0.005,0.007
XmaUUQNANtzNcchJMzX-1041,10000000,10000,1409945017.036730000,70.8898,0.007,200,0.004,0.004,0.004,0.006
JmGLkXbyvNBAyJUFflj-9044,10000000,10000,1409945017.093572900,70.9467,0.007,200,0.004,0.004,0.004,0.006
YlaNFasimIrRYqywRNG-2971,10000000,10000,1409945017.152724000,71.0058,0.007,200,0.004,0.004,0.004,0.007
WcrsulQYnNSYqFOqJKW-1739,10000000,10000,1409945017.214012600,71.0671,0.008,200,0.004,0.005,0.005,0.007
KBWsodHoIjGryikNUqh-4451,10000000,10000,1409945017.279047200,71.1322,0.012,200,0.004,0.005,0.005,0.011
hkSiImnACmYwNbLtBNm-2976,10000000,10000,1409945017.346953200,71.2001,0.008,200,0.005,0.005,0.005,0.008
QDVEtfBkBoXUJlzglnW-8018,10000000,10000,1409945017.410694000,71.2638,0.008,200,0.004,0.004,0.004,0.007
EXJJJtYQhLhJbfglZpH-6759,10000000,10000,1409945017.473483900,71.3266,0.009,200,0.005,0.006,0.006,0.008
xhEtBXQXLILsyuqOGzr-1326,10000000,10000,1409945017.532058300,71.3852,0.007,200,0.004,0.005,0.005,0.007
vbKDMlpePljFIQMaUBG-6319,10000000,10000,1409945017.594352500,71.4475,0.012,200,0.004,0.005,0.005,0.011
tyJnHJavPVRMLSGJMLx-5594,10000000,10000,1409945017.658898600,71.512,0.008,200,0.005,0.005,0.005,0.007
peeyqoblfagOVdjxUtC-4040,10000000,10000,1409945017.718734600,71.5718,0.011,200,0.008,0.008,0.008,0.011
pGmHxYixpUqfkoBYLoy-3055,10000000,10000,1409945017.781369300,71.6345,0.008,200,0.004,0.005,0.005,0.007
erGAYqxKFKrtUVyjZWD-9214,10000000,10000,1409945017.836897200,71.69,0.008,200,0.004,0.005,0.005,0.007
ICPdwwiRvVZmyNmvXPa-9020,10000000,10000,1409945017.899279700,71.7524,0.010,200,0.005,0.005,0.005,0.009
VNvcwUAjtlsMEUBSQgp-7164,10000000,10000,1409945017.971341300,71.8244,0.015,200,0.004,0.008,0.009,0.011
jyhhCPqNcklGnOYinjc-6899,10000000,10000,1409945018.050878500,71.904,0.009,200,0.006,0.006,0.007,0.009
rRoXZvlqIboWQiwpswl-4161,10000000,10000,1409945018.122316900,71.9754,0.008,200,0.004,0.005,0.005,0.007
hkSiImnACmYwNbLtBNm-2976,10000000,10000,1409945018.176507900,72.0296,0.019,200,0.008,0.008,0.008,0.019
TktACNXLZBEqipbLQEw-9728,10000000,10000,1409945018.244004600,72.0971,0.007,200,0.004,0.004,0.004,0.007
pGzTVIGXEejKxjDfiML-1554,10000000,10000,1409945018.301071600,72.1542,0.007,200,0.004,0.004,0.004,0.007
uLRRsMUWIFuFFmzhOnp-6120,10000000,10000,1409945018.360718300,72.2138,0.011,200,0.008,0.008,0.008,0.010
sUINSYwKiuMVMaJKLed-3445,10000000,10000,1409945018.428076900,72.2812,0.007,200,0.004,0.005,0.005,0.007
svanUxzDGilbxrjTTIW-9028,10000000,10000,1409945018.491486000,72.3446,0.007,200,0.004,0.004,0.005,0.007
xFFHkrTCoaeweAeKqOd-2802,10000000,10000,1409945018.547849900,72.401,0.007,200,0.004,0.004,0.004,0.007
glAKDDHOlZfnYSQcPNM-6047,10000000,10000,1409945018.603476900,72.4566,0.007,200,0.004,0.004,0.004,0.006
WJuHLPHYcqugugKgctN-4074,10000000,10000,1409945018.662363900,72.5155,0.007,200,0.004,0.004,0.004,0.006
WWEiURSwRknfRMjqiuz-7991,10000000,10000,1409945018.717385700,72.5705,0.011,200,0.008,0.008,0.008,0.011
NHSJCybwePHOUgMAppn-4372,10000000,10000,1409945018.781301200,72.6344,0.007,200,0.004,0.004,0.004,0.007
AOeqiyehSoqczxEPLkk-1758,10000000,10000,1409945018.834801400,72.6879,0.007,200,0.004,0.004,0.004,0.006
LGJUsgzyMJwMOOgMDCy-5841,10000000,10000,1409945018.892510000,72.7456,0.206,200,0.004,0.009,0.009,0.011
sAFNlGUsqNMmnLdYJWt-9320,10000000,10000,1409945019.162711700,73.0158,0.013,200,0.006,0.006,0.006,0.012
HpdgMIcZdUdUiHjrgzo-8969,10000000,10000,1409945019.241771700,73.0949,0.008,200,0.005,0.005,0.005,0.008
IklqSEyXOSVDFJcQPZw-1074,10000000,10000,1409945019.302902200,73.156,0.008,200,0.004,0.004,0.004,0.007
BKrFWTEZdIdCkljzfAQ-7134,10000000,10000,1409945019.362227700,73.2153,0.007,200,0.004,0.004,0.004,0.006
DFFyjIVJRSfMjbmjOHm-5083,10000000,10000,1409945019.424249700,73.2774,0.006,200,0.004,0.004,0.004,0.006
MbheXRbGvbGbJoXnKBn-1629,10000000,10000,1409945019.489448600,73.3426,0.007,200,0.004,0.004,0.004,0.006
RJPQhZfakWvKhqShDKx-9486,10000000,10000,1409945019.544391300,73.3975,0.007,200,0.004,0.004,0.004,0.007
rgFSNZrnWOLpwlAusPt-1736,10000000,10000,1409945019.601696800,73.4548,0.007,200,0.004,0.004,0.004,0.006
TwsdxHmXwMBYRzDRAJf-1921,10000000,10000,1409945019.659895300,73.513,0.011,200,0.008,0.008,0.008,0.011
EGdXOdKyanmHhXdGEkJ-9958,10000000,10000,1409945019.717166700,73.5703,0.011,200,0.004,0.004,0.004,0.010
jFogiYCpQIuDZSGTOaR-1479,10000000,10000,1409945019.776713500,73.6298,0.015,200,0.004,0.004,0.005,0.011
wLZCPozBzyyLHSVIFoN-5721,10000000,10000,1409945019.844540100,73.6976,0.007,200,0.004,0.004,0.004,0.007
xvqleRcmefjTfDYfilc-7122,10000000,10000,1409945019.898708000,73.7518,0.008,200,0.004,0.005,0.005,0.007
AfLPUHkvkXKBXfmmhgq-5550,10000000,10000,1409945019.971241500,73.8243,0.007,200,0.004,0.004,0.004,0.006
QVpKZuzuCwAGXCrYigj-9100,10000000,10000,1409945020.039438500,73.8925,0.008,200,0.004,0.005,0.005,0.007
cJVpkCNCNBmOcwsCSWb-2879,10000000,10000,1409945020.102310800,73.9554,0.008,200,0.005,0.005,0.005,0.007
cyZQEsPUYSvpZXjEIXc-2774,10000000,10000,1409945020.168975100,74.0221,0.007,200,0.004,0.005,0.005,0.007
EBVqOOsgkLqeSCRnRsb-6636,10000000,10000,1409945020.237533700,74.0906,0.007,200,0.004,0.004,0.004,0.006
kIswBINwSaHDGaBtnbA-3279,10000000,10000,1409945020.296384000,74.1495,0.012,200,0.008,0.009,0.009,0.011
XPiaGHJdbKeWNCAuNwr-5292,10000000,10000,1409945020.355246700,74.2084,0.007,200,0.004,0.004,0.004,0.006
leENqMNIxkpijDPDyiS-8686,10000000,10000,1409945020.408029900,74.2611,0.007,200,0.004,0.004,0.004,0.006
hSdXRlOIdkvqgEqIoRZ-9866,10000000,10000,1409945020.464764300,74.3179,0.007,200,0.004,0.004,0.004,0.006
mtDZSiizeZLxSfOHDFP-2439,10000000,10000,1409945020.523987600,74.3771,0.007,200,0.004,0.004,0.004,0.006
AzDiTQRetTOwliySuNJ-7732,10000000,10000,1409945020.582618400,74.4357,0.007,200,0.004,0.004,0.004,0.006
fumgmgsDiHhicHvEZlx-7888,10000000,10000,1409945020.645979100,74.4991,0.007,200,0.004,0.004,0.004,0.007
PPNtinpmoZEWuVUgmmn-4283,10000000,10000,1409945020.704779100,74.5579,0.012,200,0.008,0.009,0.009,0.011
hfLMjVJjfqOpBKLyUya-1332,10000000,10000,1409945020.763983500,74.6171,0.007,200,0.004,0.004,0.004,0.007
jNzEkKBdQehDRcsjvFD-8109,10000000,10000,1409945020.827750800,74.6809,0.012,200,0.004,0.005,0.005,0.011
ceSoJZpNEZGKWmKeVVf-8942,10000000,10000,1409945020.894904300,74.748,0.008,200,0.004,0.005,0.005,0.007
ZTwICCBdsQcDzoOdgmi-8106,10000000,10000,1409945020.954008800,74.8071,0.007,200,0.004,0.004,0.005,0.007
XOjORanBrgHHQUSavda-2695,10000000,10000,1409945021.014168700,74.8673,0.007,200,0.004,0.004,0.004,0.006
tUfyzBMfmJMRcVUaCxe-7849,10000000,10000,1409945021.075644100,74.9287,0.007,200,0.004,0.004,0.004,0.006
kIvdOhxhjFVnHvbVjLC-3893,10000000,10000,1409945021.128883300,74.982,0.012,200,0.005,0.005,0.005,0.011
jaHlNsFQyQDAOAukIEY-2396,10000000,10000,1409945021.191917800,75.045,0.009,200,0.004,0.004,0.004,0.008
QbkKwtDkXBPCVtOPCJS-7012,10000000,10000,1409945021.260374100,75.1135,0.007,200,0.004,0.004,0.004,0.007
EiEycBgJDaafjuWRqGy-9805,10000000,10000,1409945021.324304300,75.1774,0.007,200,0.004,0.004,0.004,0.006
wheucJyXBJrpEhBNiym-8652,10000000,10000,1409945021.378386700,75.2315,0.009,200,0.005,0.005,0.005,0.008
ddTayxGSJynsRHGFnxM-1236,10000000,10000,1409945021.438008200,75.2911,0.007,200,0.004,0.004,0.004,0.006
IYFQqkNOHFwxPtBLMhh-4700,10000000,10000,1409945021.495932000,75.349,0.007,200,0.004,0.004,0.004,0.007
QfAnbDPFlZgArbTHsia-2639,10000000,10000,1409945021.555041000,75.4081,0.012,200,0.004,0.008,0.008,0.010
AhLhABeFhTYVwmhDtDV-2312,10000000,10000,1409945021.618281000,75.4714,0.007,200,0.004,0.004,0.004,0.007
steIqVQBQkDHcvvBWKd-1928,10000000,10000,1409945021.676977700,75.5301,0.012,200,0.008,0.008,0.009,0.011
oRwzSFyUARwmHpxFsSf-9727,10000000,10000,1409945021.737989400,75.5911,0.011,200,0.006,0.007,0.007,0.011
zaOSSqXFyGOXbsnAVkR-8225,10000000,10000,1409945021.806289600,75.6594,0.007,200,0.004,0.004,0.004,0.007
RTwCqWwgaCqDCCBHOct-3039,10000000,10000,1409945021.871263500,75.7244,0.010,200,0.005,0.005,0.005,0.009
QNPQRHHnfeElmrehPXf-8461,10000000,10000,1409945021.931562600,75.7847,0.008,200,0.005,0.005,0.005,0.007
AOUnRfgPiQBjQWuTuvH-2553,10000000,10000,1409945021.996327500,75.8494,0.007,200,0.004,0.004,0.005,0.007
oGkZjmyRvrqtHmlijGW-1474,10000000,10000,1409945022.057002300,75.9101,0.007,200,0.004,0.004,0.004,0.006
gCfMKRfsYFcLWsARsHC-5661,10000000,10000,1409945022.113067900,75.9662,0.008,200,0.004,0.005,0.005,0.007
BzdNMlqcrUjbjbQRgZh-8441,10000000,10000,1409945022.174701300,76.0278,0.007,200,0.004,0.005,0.005,0.007
EYPfsXyQJvvwgOdtrKL-1198,10000000,10000,1409945022.233848200,76.087,0.008,200,0.004,0.004,0.004,0.007
IqUszElGWHiyVGuevYm-6158,10000000,10000,1409945022.291213700,76.1443,0.008,200,0.004,0.005,0.005,0.007
rCUCTChFAucThgxeIdQ-4808,10000000,10000,1409945022.346426000,76.1995,0.008,200,0.004,0.004,0.004,0.007
HwnNFpYmhycBugPbaxe-4331,10000000,10000,1409945022.401790200,76.2549,0.008,200,0.004,0.005,0.005,0.007
dfvsqdRQXJHMCSNwXwa-6312,10000000,10000,1409945022.464344800,76.3174,0.011,200,0.004,0.004,0.004,0.010
hQzKXdXgcLeSzCxksxv-5652,10000000,10000,1409945022.525082100,76.3782,0.008,200,0.004,0.005,0.005,0.007
bWzNGVwQjvoECtGIIxJ-2179,10000000,10000,1409945022.581018800,76.4341,0.008,200,0.004,0.004,0.004,0.007
gPBrcczZIoPoimMUdVt-6258,10000000,10000,1409945022.637972700,76.4911,0.012,200,0.008,0.009,0.009,0.011
post,10000000,10000,1409945058.838392600,76.4911,55.786,200,0.005,0.005,0.005,0.006
RhgyVTGBxLRqwiEeJnw-44864,10000000,100000,1409945115.065402100,168.919,0.012,200,0.007,0.007,0.007,0.011
iZnmJbGaZRfowLXmynC-35214,10000000,100000,1409945115.133014700,168.986,0.008,200,0.004,0.004,0.004,0.008
kOgtgIqErbmuaCpRpXJ-68216,10000000,100000,1409945115.196266000,169.049,0.008,200,0.004,0.004,0.004,0.008
WdHxMeGZYrkrIFNaHxU-48125,10000000,100000,1409945115.255653900,169.109,0.007,200,0.004,0.004,0.004,0.007
XQZvaTFQWnGhzvzoMAY-99550,10000000,100000,1409945115.313038700,169.166,0.012,200,0.004,0.004,0.004,0.011
fKTjotgkizYVThLFwJl-75363,10000000,100000,1409945115.371660600,169.225,0.012,200,0.008,0.008,0.009,0.011
xOwNdlhUHfcXDjjpmfX-47861,10000000,100000,1409945115.432364600,169.285,0.007,200,0.004,0.004,0.004,0.007
lPIKOrYihZLywYTCcxs-42971,10000000,100000,1409945115.495238400,169.348,0.007,200,0.004,0.004,0.004,0.007
nxrXeJPuEYcvkJTZfXb-22671,10000000,100000,1409945115.553890900,169.407,0.012,200,0.004,0.004,0.005,0.012
dbEbMEAcNrsbIZkmMxn-50190,10000000,100000,1409945115.621952900,169.475,0.008,200,0.005,0.005,0.005,0.008
vdUGRiUwlYKQVLVkfZp-15036,10000000,100000,1409945115.684289600,169.537,0.007,200,0.004,0.004,0.004,0.007
AEhGnSUqBtmStwZNEFZ-11848,10000000,100000,1409945115.743708700,169.597,0.008,200,0.004,0.004,0.004,0.007
uMrqmEIHyyyDAaVqOgl-23367,10000000,100000,1409945115.802939300,169.656,0.012,200,0.004,0.008,0.008,0.011
DjdddXOFLCCPpnWYWwg-70099,10000000,100000,1409945115.871575800,169.725,0.013,200,0.008,0.009,0.010,0.012
GZGPBMfVkTmoQctjMfU-89820,10000000,100000,1409945115.938617800,169.792,0.008,200,0.004,0.004,0.005,0.007
vCkGUkBdUenqFRLDwRN-87961,10000000,100000,1409945116.000527400,169.854,0.009,200,0.005,0.005,0.005,0.008
URekJyTPHLoAwiHWzfP-75345,10000000,100000,1409945116.071051100,169.924,0.013,200,0.005,0.009,0.009,0.012
ahrljxBspvGKffLuvLv-87044,10000000,100000,1409945116.141816000,169.995,0.008,200,0.004,0.005,0.005,0.008
HBdCOAHITcJFPnldUAQ-85846,10000000,100000,1409945116.200473400,170.054,0.008,200,0.005,0.005,0.005,0.007
knFgGByLEfluylApHey-12457,10000000,100000,1409945116.266961800,170.12,0.012,200,0.009,0.009,0.009,0.011
QzVjkWFekhkoGtvewRl-48203,10000000,100000,1409945116.338654900,170.192,0.009,200,0.005,0.005,0.005,0.008
quIrxjJJpAvSUieUJmv-51322,10000000,100000,1409945116.398351900,170.251,0.016,200,0.008,0.008,0.008,0.015
dEksKRmehtTkSRsKpwE-54668,10000000,100000,1409945116.494411600,170.348,0.012,200,0.008,0.008,0.008,0.011
PmESokBDkqUyZiOhxOC-91121,10000000,100000,1409945116.574915300,170.428,0.008,200,0.005,0.005,0.005,0.008
wctRHGlAqZTaRgRixCW-29306,10000000,100000,1409945116.641270200,170.494,0.008,200,0.005,0.005,0.005,0.008
HkbqtnjRxZCOYmCYgjw-18158,10000000,100000,1409945116.704417200,170.558,0.011,200,0.004,0.004,0.004,0.011
EatPgJmhWRqCrpeeSox-57348,10000000,100000,1409945116.761429900,170.615,0.007,200,0.004,0.004,0.004,0.007
OLhWLiHxtsKrAUbkiBI-91063,10000000,100000,1409945116.815265700,170.668,0.008,200,0.004,0.005,0.005,0.007
UliVCTlyTMLNtHezsxH-66477,10000000,100000,1409945116.883790500,170.737,0.009,200,0.005,0.006,0.006,0.008
tioIgvPZkYwMamraKoB-55646,10000000,100000,1409945116.947175100,170.8,0.008,200,0.004,0.005,0.005,0.007
grQHrpVmuqLFzNbwsUs-78466,10000000,100000,1409945117.012430100,170.866,0.008,200,0.005,0.005,0.005,0.008
hsalJBVsEzSPdZqvfTH-10267,10000000,100000,1409945117.080865900,170.934,0.012,200,0.008,0.008,0.008,0.011
kKlaGvuhABeAfIYabKE-52763,10000000,100000,1409945117.144164900,170.997,0.008,200,0.004,0.005,0.005,0.007
FWroJrWRsGbRGbcufWg-44593,10000000,100000,1409945117.209117500,171.062,0.008,200,0.004,0.004,0.004,0.007
vwsMWzBtdKtVQICfCzQ-73149,10000000,100000,1409945117.270231400,171.123,0.008,200,0.004,0.005,0.005,0.007
YDGrpKSjeluOaZxQrVf-74937,10000000,100000,1409945117.331168900,171.184,0.008,200,0.005,0.005,0.005,0.007
TjWiyTdAcGOyJFFWchR-84006,10000000,100000,1409945117.393732800,171.247,0.007,200,0.004,0.004,0.004,0.007
NiXddxtFqUxCdkSFKFs-47798,10000000,100000,1409945117.452113800,171.305,0.009,200,0.006,0.006,0.006,0.009
VelPYyaflPYRpzQRTLi-58826,10000000,100000,1409945117.516857700,171.37,0.007,200,0.004,0.004,0.004,0.007
rSVIMCIRjVxLzLKMAeH-18946,10000000,100000,1409945117.578563600,171.432,0.008,200,0.004,0.005,0.005,0.007
eWuNPDxwiBATKBgKKsj-43512,10000000,100000,1409945117.641458000,171.495,0.012,200,0.004,0.004,0.005,0.011
YXvrutJjoMqmgLCzzuQ-73822,10000000,100000,1409945117.718440100,171.572,0.011,200,0.007,0.007,0.007,0.011
RewPhhOpovNsmxgTiCW-57480,10000000,100000,1409945117.807986100,171.661,0.009,200,0.005,0.005,0.005,0.008
vKgLodSBOhenkDEEuMZ-19525,10000000,100000,1409945117.902468300,171.756,0.011,200,0.007,0.007,0.008,0.010
gyHMjAdTfALCuGjUXCd-23144,10000000,100000,1409945117.983697500,171.837,0.011,200,0.008,0.008,0.008,0.011
YbuPYMYpNHxkhjGHwwL-12504,10000000,100000,1409945118.050991100,171.904,0.011,200,0.004,0.004,0.004,0.010
MSWbVQNoBFdILGZFQEH-69426,10000000,100000,1409945118.114307400,171.967,0.011,200,0.008,0.008,0.008,0.010
hJgVzOptkLtHuXeeQrR-87530,10000000,100000,1409945118.177161100,172.03,0.010,200,0.006,0.006,0.006,0.009
jehuDKyJAtRKRHRCfTN-33089,10000000,100000,1409945118.236427800,172.09,0.008,200,0.004,0.005,0.005,0.007
siXZLfjKjKEoMwqSjxl-56108,10000000,100000,1409945118.294084900,172.147,0.012,200,0.008,0.009,0.009,0.011
qQrOMoTUCaKBygWUywR-63092,10000000,100000,1409945118.359881900,172.213,0.011,200,0.008,0.008,0.008,0.011
patFLAQzIxiWhOgCBCJ-35212,10000000,100000,1409945118.418811500,172.272,0.010,200,0.004,0.004,0.004,0.009
TgkmSFWcfBYDSOTRxKY-66992,10000000,100000,1409945118.485522200,172.339,0.012,200,0.009,0.009,0.009,0.011
iPyHYbJVhfHpsOyclMi-31667,10000000,100000,1409945118.549155800,172.402,0.008,200,0.004,0.005,0.005,0.007
GaDOKzGrEWmYSRssClj-87499,10000000,100000,1409945118.614358700,172.467,0.008,200,0.004,0.004,0.005,0.007
ebfBHILTlWmdZvEDTPG-35495,10000000,100000,1409945118.668112800,172.521,0.008,200,0.004,0.004,0.005,0.007
hPPHtQupjxDgLePiQZO-94561,10000000,100000,1409945118.724305100,172.577,0.013,200,0.008,0.008,0.008,0.011
SfgYczqwppNptNShHQT-17585,10000000,100000,1409945118.784977800,172.638,0.007,200,0.004,0.004,0.004,0.007
TOvyPLRzOIuLmAZSeey-19692,10000000,100000,1409945118.840216400,172.693,0.012,200,0.004,0.005,0.008,0.011
oLVZKKPvABufBnxwcrf-16789,10000000,100000,1409945118.900963400,172.754,0.013,200,0.008,0.008,0.009,0.012
TWQphXysqCgjOOUXXCR-27533,10000000,100000,1409945118.966331200,172.819,0.008,200,0.004,0.004,0.004,0.007
nwqIprJzOEoaKEnqbuZ-78755,10000000,100000,1409945119.025320100,172.878,0.017,200,0.004,0.014,0.014,0.017
DvCwxbhgeVIwtQsvWmu-15687,10000000,100000,1409945119.096443800,172.95,0.007,200,0.004,0.004,0.004,0.007
UPZfOIyVHzxrQssGMIN-20025,10000000,100000,1409945119.152926300,173.006,0.012,200,0.004,0.004,0.005,0.011
vusONfIwBUOElmyNNbe-12341,10000000,100000,1409945119.219349500,173.072,0.012,200,0.004,0.008,0.008,0.011
disyadjufsXPWfEnuon-89127,10000000,100000,1409945119.284500000,173.138,0.009,200,0.005,0.005,0.005,0.008
LEpcEMZWMPyMyzCeMfY-70391,10000000,100000,1409945119.347543000,173.201,0.008,200,0.004,0.005,0.005,0.008
WGazROFuKeoNCRtZvCx-58532,10000000,100000,1409945119.407656400,173.261,0.011,200,0.004,0.004,0.004,0.011
sEMQAvDmJxUqtwxYCjB-11642,10000000,100000,1409945119.466662300,173.32,0.008,200,0.004,0.005,0.005,0.007
SATICwtLIVLzbEPsahh-79895,10000000,100000,1409945119.528845200,173.382,0.012,200,0.008,0.009,0.009,0.011
KyasDDuKKPaSAcsZpub-26718,10000000,100000,1409945119.597865200,173.451,0.012,200,0.004,0.005,0.005,0.011
gVNFeCBgnOWBzppHEWZ-28290,10000000,100000,1409945119.672331500,173.525,0.012,200,0.004,0.005,0.005,0.011
kTWTKlZXmlNfrJwuVjj-52427,10000000,100000,1409945119.738545200,173.592,0.008,200,0.004,0.004,0.004,0.007
zYwccEjUMfXLklBhCiz-75703,10000000,100000,1409945119.795685100,173.649,0.007,200,0.004,0.005,0.005,0.007
rIQZSdNvtcqPfWUWbGY-19264,10000000,100000,1409945119.857533200,173.711,0.008,200,0.004,0.005,0.005,0.007
IuXawIkEPHnShEJaKXH-84883,10000000,100000,1409945119.923317200,173.776,0.008,200,0.004,0.004,0.005,0.007
AwojpUYnGwRSVjwyOTf-10182,10000000,100000,1409945119.992051700,173.845,0.011,200,0.004,0.004,0.004,0.011
gmZlTFvsbqGBCLYdwGp-53095,10000000,100000,1409945120.068075200,173.921,0.008,200,0.005,0.005,0.005,0.008
DWqReNIIYzAfkatwThp-17279,10000000,100000,1409945120.138563300,173.992,0.007,200,0.004,0.004,0.004,0.007
pxOZbCWqrFNAWgYNoAd-60232,10000000,100000,1409945120.197102400,174.05,0.012,200,0.008,0.008,0.008,0.011
VhiBwYPDDwaBoaXPifR-19966,10000000,100000,1409945120.261267300,174.114,0.011,200,0.004,0.004,0.004,0.010
UoiBeljhNSUxyVfhaIg-10488,10000000,100000,1409945120.322561800,174.176,0.008,200,0.005,0.005,0.005,0.008
EytQMOowRqulNdEsSxR-38595,10000000,100000,1409945120.381964500,174.235,0.008,200,0.004,0.005,0.005,0.007
YnfTXbgsKxpyHbfIkrj-30222,10000000,100000,1409945120.445290100,174.298,0.009,200,0.005,0.005,0.005,0.008
oSLTbEHLWBezbalRVfu-80056,10000000,100000,1409945120.508480700,174.362,0.009,200,0.005,0.005,0.005,0.008
EAnsqpowvuYelixVnKw-38378,10000000,100000,1409945120.582013300,174.435,0.012,200,0.005,0.009,0.009,0.012
mOhZkqmzRkKAWjoZLKM-51477,10000000,100000,1409945120.645854900,174.499,0.008,200,0.004,0.005,0.005,0.007
ENmjVKMVIBHvteidbnP-99226,10000000,100000,1409945120.707240900,174.56,0.009,200,0.004,0.005,0.005,0.008
vQLyKcNlVNLuwCcctlk-35789,10000000,100000,1409945120.769402900,174.623,0.008,200,0.004,0.004,0.004,0.007
gbRZwbjfqdnTiCcUayl-71501,10000000,100000,1409945120.825844300,174.679,0.007,200,0.004,0.004,0.004,0.006
nwZkMoZxsGfbKONIigX-17277,10000000,100000,1409945120.882616700,174.736,0.008,200,0.004,0.005,0.005,0.007
xiOvFOCJKJmrRhZxOIO-61664,10000000,100000,1409945120.942458600,174.796,0.007,200,0.004,0.004,0.004,0.006
uSlDRlTLaPEJArmAeEw-99405,10000000,100000,1409945120.995969600,174.849,0.082,200,0.008,0.008,0.008,0.059
SjKmnAjUDoiQzPHWKme-13039,10000000,100000,1409945121.133953800,174.987,0.012,200,0.008,0.008,0.008,0.011
OQBqEPqRMaMfIPtVDqG-33154,10000000,100000,1409945121.198607500,175.052,0.007,200,0.004,0.004,0.004,0.006
